,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Average_Wage_Salaire_Moyen,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Annual_Wage_Flag_Salaire_annuel,Wage_Comment_E,Wage_Comment_F,Year,Wage_Comment_F1
3044,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,QC,ER2475,Saguenay--Lac-Saint-Jean,16.0,23.5,38.46,26.35,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3047,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER35,Ontario,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3048,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3510,Ottawa,15.5,20.0,32.05,22.0,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3049,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3515,Kingston--Pembroke,16.0,21.11,37.78,24.0,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3050,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3520,Muskoka--Kawarthas,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3051,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3530,Toronto,15.5,19.23,38.46,24.66,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3052,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3540,Kitchener--Waterloo--Barrie,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3053,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3550,Hamilton--Niagara Peninsula,15.5,19.23,47.6,23.34,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3054,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3560,London,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3055,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3570,Windsor--Sarnia,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3056,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3580,Stratford--Bruce Peninsula,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3057,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,ON,ER3590,Northeast,15.5,19.5,37.02,23.74,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3059,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,MB,ER46,Manitoba,14.25,25.0,43.75,26.79,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3060,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,MB,ER4610,Southeast,14.25,25.0,43.75,26.79,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3063,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,MB,ER4640,North Central,14.25,25.0,43.75,26.79,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3064,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,MB,ER4650,Winnipeg,14.0,21.63,43.27,25.42,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3068,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,SK,ER47,Saskatchewan,13.0,23.08,43.08,26.38,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3069,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,SK,ER4710,Regina--Moose Mountain,13.0,23.08,43.08,26.38,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3071,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,SK,ER4730,Saskatoon--Biggar,13.0,24.48,43.08,25.64,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3073,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,SK,ER4750,Prince Albert,13.0,23.08,43.08,26.38,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3075,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER48,Alberta,16.5,23.8,39.12,25.13,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3076,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4810,Lethbridge--Medicine Hat,17.5,23.8,34.62,23.75,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3077,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4820,Camrose--Drumheller,16.25,20.0,27.69,20.85,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3078,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4830,Calgary,17.31,23.8,41.21,26.51,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3079,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4840,Banff--Jasper--Rocky Mountain House,16.25,26.22,32.69,25.55,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3080,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4850,Red Deer,16.25,23.0,28.85,22.18,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3081,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4860,Edmonton,17.8,23.15,50.06,25.12,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3082,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4870,Athabasca--Grande Prairie--Peace River,19.23,23.08,38.46,25.55,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3083,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,AB,ER4880,Wood Buffalo--Cold Lake,19.0,28.85,36.06,27.33,Alberta Wage and Salary Survey,Enqu̻te sur les salaires et les traitements de l'Alberta,2021,2022-11-16,0,,,2018,
3084,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER59,British Columbia,16.5,24.0,43.25,26.6,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3085,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER5910,Vancouver Island and Coast,17.0,20.0,33.65,24.08,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3086,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER5920,Lower Mainland,16.7,26.44,43.27,28.02,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3087,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER5930,Thompson--Okanagan,16.5,24.0,43.25,26.6,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3088,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER5940,Kootenay,16.5,24.0,43.25,26.6,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3089,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,BC,ER5950,Cariboo,16.5,24.0,43.25,26.6,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
3093,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,YK,ER6010,Yukon Territory,20.76,29.31,48.69,,Small Area Estimation,Estimation des petits domaines,2021,2022-11-16,0,,,2018,
3094,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,NW,ER6110,Northwest Territories,19.29,29.19,50.31,,Small Area Estimation,Estimation des petits domaines,2021,2022-11-16,0,,,2018,
3095,NOC_0631,restaurant and food service managers,Directeurs/directrices de la restauration et des services alimentaires,NU,ER6210,Nunavut,21.98,32.54,53.67,,Small Area Estimation,Estimation des petits domaines,2021,2022-11-16,0,,,2018,
5762,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",,ER00,National,25.0,31.79,45.6,33.93,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5763,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NL,ER10,Newfoundland and Labrador,26.75,30.53,39.41,32.64,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5764,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NL,ER1010,Avalon Peninsula,26.75,30.25,40.0,32.66,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5765,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NL,ER1020,South Coast--Burin Peninsula,23.28,27.66,38.12,,Small Area Estimation,Estimation des petits domaines,2021,2022-11-16,0,,,2018,
5768,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",PE,ER1110,Prince Edward Island,25.0,31.28,42.56,31.77,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5769,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NS,ER12,Nova Scotia,22.0,31.28,46.15,32.73,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5770,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NS,ER1210,Cape Breton,22.0,29.23,33.61,28.92,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5774,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NS,ER1250,Halifax,27.69,32.74,48.31,35.99,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5775,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NB,ER13,New Brunswick,24.0,30.0,42.1,31.22,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5776,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NB,ER1310,Campbellton--Miramichi,25.64,28.3,32.0,28.19,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5777,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NB,ER1320,Moncton--Richibucto,25.13,31.6,40.66,32.19,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5778,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NB,ER1330,Saint John--St. Stephen,26.0,33.33,43.0,33.14,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5779,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",NB,ER1340,Fredericton--Oromocto,24.0,28.21,38.14,29.67,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5781,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER24,Qu̩bec,24.0,31.32,46.15,33.76,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5783,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2415,Bas-Saint-Laurent,24.0,31.32,46.15,33.76,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5784,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2420,Capitale-Nationale,22.84,29.0,39.0,30.89,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5785,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2425,Chaudi̬re-Appalaches,23.0,33.0,42.31,32.46,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5786,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2430,Estrie,26.0,35.0,52.69,37.15,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5788,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2435,Mont̩r̩gie,22.0,31.32,44.62,32.87,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5789,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2440,Montr̩al,26.67,34.49,60.51,36.75,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5790,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2445,Laval,24.0,31.32,46.15,33.76,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5791,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2450,Lanaudi̬re,24.0,31.32,46.15,33.76,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5792,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2455,Laurentides,24.0,31.32,46.15,33.76,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5793,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2460,Outaouais,25.13,33.33,50.0,36.41,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
5795,NOC_1228,"employment insurance, immigration, border services and revenue officers","Agents/agentes d'assurance-emploi, d'immigration, de services frontaliers et du revenu",QC,ER2470,Mauricie,26.0,31.28,36.0,31.16,Labour Force Survey,Enqu̻te sur la population active,2020-2021,2022-11-16,0,,,2018,
